"yearID","teamID","lgID","playerID","G_all","GS","G_batting","G_defense","G_p","G_c","G_1b","G_2b","G_3b","G_ss","G_lf","G_cf","G_rf","G_of","G_dh","G_ph","G_pr","mainPos"
2020,"SDN","NL","paddach01",12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SDN","NL","paganem01",22,0,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","palumjo01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TOR","AL","panikjo01",41,32,41,38,0,0,0,18,12,14,0,0,0,0,2,6,0,"2B"
2020,"HOU","AL","pareden01",22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"DET","AL","paredis01",34,30,34,33,0,0,0,0,33,0,0,0,0,0,1,0,2,"3B"
2020,"PHI","NL","parkebl01",14,1,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SDN","NL","patinlu01",11,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYA","AL","paxtoja01",5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","payamjo01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CIN","NL","paytoma01",8,6,8,6,0,0,0,0,0,0,6,0,0,6,1,2,0,"LF"
2020,"COL","NL","pazosja01",6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","peacobr01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TOR","AL","pearsna01",5,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAN","NL","pederjo01",43,38,43,29,0,0,0,0,0,0,23,0,8,29,12,5,0,"LF"
2020,"LAA","AL","penafe01",25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SFN","NL","pencehu01",17,13,17,10,0,0,0,0,0,0,5,0,5,10,7,3,1,"DH"
2020,"ARI","NL","peralda01",54,53,54,45,0,0,0,0,0,0,45,0,0,45,8,1,0,"LF"
2020,"MIL","NL","peralfr01",15,1,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SFN","NL","peralwa01",25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BOS","AL","perazjo01",34,30,34,32,1,0,0,27,1,3,5,0,0,5,1,2,1,"2B"
2020,"MIL","NL","perdoan01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SDN","NL","perdolu02",10,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","perezci01",7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHN","NL","perezhe01",3,1,3,2,0,0,2,1,0,0,1,0,0,1,1,1,0,"1B"
2020,"TOR","AL","perezhe02",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BOS","AL","perezma02",12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TBA","AL","perezmi03",38,27,38,38,0,38,1,0,0,0,0,0,0,0,0,1,0,"C"
2020,"CLE","AL","perezol01",21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CLE","AL","perezro02",32,30,32,32,0,32,0,0,0,0,0,0,0,0,0,0,0,"C"
2020,"KCA","AL","perezsa02",37,37,37,35,0,34,3,0,0,0,0,0,0,0,3,0,0,"C"
2020,"NYN","NL","peterda01",10,9,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAA","AL","peterdi01",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIL","NL","peterja01",26,15,26,24,0,0,4,3,4,0,4,0,13,17,0,3,3,"RF"
2020,"OAK","AL","petityu01",26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SDN","NL","phamth01",31,31,31,18,0,0,0,0,0,0,18,0,0,18,13,0,0,"LF"
2020,"CHN","NL","phegljo01",11,2,11,4,0,4,0,0,0,0,0,0,0,0,7,6,0,"DH"
2020,"MIL","NL","phelpda01",12,0,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","phelpda01",10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","phillbr02",18,8,18,16,0,0,0,0,0,0,4,11,4,16,1,3,2,"CF"
2020,"TBA","AL","phillbr02",17,8,17,15,0,0,0,0,0,0,3,4,9,15,1,0,2,"RF"
2020,"BAL","AL","phillev01",14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BOS","AL","pillake01",30,26,30,29,0,0,0,0,0,0,2,6,24,29,1,4,0,"RF"
2020,"COL","NL","pillake01",24,23,24,21,0,0,0,0,0,0,0,21,1,21,2,1,0,"CF"
2020,"MIL","NL","pinama01",15,12,15,13,0,13,0,0,0,0,0,0,0,0,0,3,0,"C"
2020,"OAK","AL","pindech01",24,12,24,23,0,0,0,13,7,0,2,0,1,3,1,7,1,"2B"
2020,"MIN","AL","pinedmi01",5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"OAK","AL","piscost01",45,44,45,44,0,0,0,0,0,0,0,0,44,44,0,0,1,"RF"
2020,"BOS","AL","pivetni01",2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","pivetni01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BOS","AL","plaweke01",24,20,24,22,1,20,2,0,0,0,0,0,0,0,2,0,0,"C"
2020,"CLE","AL","plesaza01",8,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CLE","AL","plutkad01",10,4,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","polangr01",50,45,50,39,0,0,0,0,0,0,0,0,39,39,8,5,0,"RF"
2020,"MIN","AL","polanjo01",55,53,55,53,0,0,0,0,0,53,0,0,0,0,0,2,0,"SS"
2020,"LAN","NL","polloaj01",55,47,55,42,0,0,0,0,0,0,27,16,0,42,13,8,0,"LF"
2020,"SDN","NL","pomerdr01",20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","ponceco01",5,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","ponceda01",9,8,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIN","AL","poppese01",6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","porceri01",12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","pressry01",23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SDN","NL","profaju01",56,51,56,55,0,0,1,17,0,0,36,1,2,39,1,3,0,"LF"
2020,"BOS","AL","puellce01",5,2,5,5,0,0,0,0,0,0,2,0,3,5,0,0,0,"RF"
2020,"LAA","AL","pujolal01",39,38,39,26,0,0,26,0,0,0,0,0,0,0,12,1,0,"1B"
2020,"CLE","AL","quantca01",8,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SDN","NL","quantca01",10,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","quezajo01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAA","AL","quijajo01",6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","quinnro01",41,30,41,39,0,0,0,0,0,0,0,37,2,39,0,4,0,"CF"
2020,"CHN","NL","quintjo01",4,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"WAS","NL","raineta01",20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CIN","NL","raleybr01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","raleybr01",17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","ramirer02",6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","ramirha02",3,3,3,3,0,0,0,0,0,0,1,0,2,3,0,0,0,"RF"
2020,"CLE","AL","ramirjo01",58,58,58,57,0,0,0,0,57,0,0,0,0,0,1,0,0,"3B"
2020,"DET","AL","ramirni01",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAA","AL","ramirno01",21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","ramirro02",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SEA","AL","ramiryo01",16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"COL","NL","ramosaj01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","ramoswi01",45,39,45,41,0,41,0,0,0,0,0,0,0,0,1,4,0,"C"
2020,"MIL","NL","rasmudr01",12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","ravelra01",13,10,13,7,0,0,3,0,0,0,1,0,4,5,6,3,0,"DH"
2020,"ARI","NL","rayro02",7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TOR","AL","rayro02",5,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHN","NL","reaco01",9,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","realmjt01",47,45,47,38,0,36,6,0,0,0,0,0,0,0,9,2,0,"C"
2020,"HOU","AL","reddijo01",56,54,56,50,0,0,0,0,0,0,0,0,50,50,5,2,0,"RF"
2020,"CIN","NL","reedco01",9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TBA","AL","reedco01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","refsnro01",15,9,15,7,0,0,4,0,0,0,1,0,2,3,7,4,0,"DH"
2020,"TOR","AL","reidfse01",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAA","AL","rendoan01",52,52,52,52,0,0,0,0,52,0,0,0,0,0,0,0,0,"3B"
2020,"TBA","AL","renfrhu01",42,34,42,40,0,0,2,0,0,0,0,0,39,39,1,3,3,"RF"
2020,"LAA","AL","rengilu01",33,26,33,33,0,0,0,32,1,1,0,0,0,0,0,0,1,"2B"
2020,"SLN","NL","reyesal02",15,1,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CLE","AL","reyesfr01",59,58,59,1,0,0,0,0,0,0,1,0,0,1,57,1,0,"DH"
2020,"DET","AL","reyesvi01",57,50,57,56,0,0,0,0,0,0,22,30,18,56,0,1,1,"CF"
2020,"PIT","NL","reynobr01",55,52,55,53,0,0,0,0,0,0,37,17,0,53,1,3,0,"LF"
2020,"KCA","AL","reynoma03",3,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,"3B"
2020,"SDN","NL","richaga01",14,10,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TBA","AL","richatr01",9,4,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SFN","NL","rickajo01",4,3,4,3,0,0,0,0,0,0,0,0,3,3,0,0,1,"RF"
2020,"PIT","NL","riddljt01",23,19,23,21,0,0,1,1,11,3,2,2,2,6,0,1,1,"3B"
2020,"ATL","NL","rileyau01",51,51,51,51,0,0,4,0,46,0,4,0,0,4,0,0,0,"3B"
2020,"LAN","NL","riosed01",32,19,32,27,0,0,6,0,21,0,0,0,0,0,1,6,2,"3B"
2020,"PIT","NL","riosya01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","riverre01",2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"C"
2020,"TEX","AL","riverya01",4,2,4,4,0,0,1,1,0,2,0,0,0,0,0,0,2,"SS"
2020,"CHN","NL","rizzoan01",58,57,58,57,0,0,57,0,0,0,0,0,0,0,1,1,0,"1B"
2020,"TOR","AL","roarkta01",11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SFN","NL","roberda10",13,5,13,12,0,0,0,3,2,5,2,0,1,3,1,0,2,"SS"
2020,"CHA","AL","roberlu01",56,55,56,56,0,0,0,0,0,0,0,56,0,56,0,1,0,"CF"
2020,"LAA","AL","robleha01",18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"WAS","NL","roblevi01",52,51,52,52,0,0,0,0,0,0,0,52,0,52,0,0,0,"CF"
2020,"COL","NL","rodgebr02",7,4,7,5,0,0,0,5,0,1,0,0,0,0,1,1,1,"2B"
2020,"CHA","AL","rodonca01",4,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SFN","NL","rodride01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","rodrijo04",12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAA","AL","rodrijo06",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","rodrini01",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","rodriri05",24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","rodrise01",4,3,4,4,0,0,0,3,0,0,1,0,0,1,0,0,0,"2B"
2020,"TBA","AL","roech01",10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIN","AL","rogerta01",21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","rogertr01",7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SFN","NL","rogerty01",29,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","rojasjo01",17,16,17,11,0,0,0,8,0,2,1,0,0,1,5,1,0,"2B"
2020,"MIA","NL","rojasmi02",40,38,40,40,0,0,1,0,1,39,0,0,0,0,0,1,0,"SS"
2020,"TOR","AL","romanjo03",15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CIN","NL","romansa01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","romerjo01",12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"WAS","NL","romerse01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TEX","AL","rominan01",2,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,"SS"
2020,"DET","AL","rominau01",37,37,37,37,0,37,1,0,0,0,0,0,0,0,0,0,0,"C"
2020,"MIN","AL","romose01",24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","rondohe01",23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIN","AL","rookebr01",7,7,7,5,0,0,0,0,0,0,1,0,4,5,2,0,0,"RF"
2020,"NYN","NL","rosaram01",46,37,46,44,0,0,0,0,0,44,0,0,0,0,0,3,1,"SS"
2020,"MIN","AL","rosared01",57,55,57,51,0,0,0,0,0,0,51,0,0,51,4,2,0,"LF"
2020,"KCA","AL","rosarra01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","rosentr01",14,0,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SDN","NL","rosentr01",9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PHI","NL","rossora01",7,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SFN","NL","rufda01",40,24,40,27,0,0,4,0,0,0,22,0,3,24,8,15,1,"LF"
2020,"CHA","AL","ruizjo01",5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAN","NL","ruizke01",2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,"C"
2020,"BAL","AL","ruizri01",54,50,54,53,0,0,0,1,53,0,1,0,0,1,0,3,1,"3B"
2020,"ATL","NL","rusinch01",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHN","NL","ryanky01",18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TOR","AL","ryuhy01",12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHN","NL","sadleca02",10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SEA","AL","sadleca02",7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SFN","NL","samarje01",4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","sanabca01",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","sanchal04",5,4,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,"C"
2020,"WAS","NL","sanchan01",11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CHA","AL","sanchca01",12,6,11,9,1,0,0,1,5,3,0,0,0,0,3,0,4,"3B"
2020,"NYA","AL","sanchga02",49,45,49,41,0,41,0,0,0,0,0,0,0,0,7,4,0,"C"
2020,"MIA","NL","sanchje02",10,8,10,10,0,0,0,0,0,0,0,0,10,10,0,1,0,"RF"
2020,"SLN","NL","sanchri01",3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","sanchsi01",7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","sandopa01",1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"3B"
2020,"SFN","NL","sandopa01",33,18,33,12,0,0,8,0,4,0,0,0,0,0,14,13,0,"DH"
2020,"LAA","AL","sandopa02",9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIN","AL","sanomi01",53,53,53,52,0,0,52,0,0,0,0,0,0,0,1,0,0,"1B"
2020,"BAL","AL","santaan02",37,37,37,36,0,0,0,0,0,0,2,0,35,36,1,0,0,"RF"
2020,"CLE","AL","santaca01",60,60,60,60,0,0,60,0,0,0,0,0,0,0,0,0,0,"1B"
2020,"TEX","AL","santada01",15,14,15,13,0,0,9,0,0,0,1,4,0,4,2,1,0,"1B"
2020,"LAN","NL","santade01",12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CLE","AL","santado01",24,23,24,23,0,0,0,0,0,0,9,0,16,23,0,1,0,"RF"
2020,"COL","NL","santoan02",3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAN","NL","sborzjo01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","schebsc01",1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"RF"
2020,"WAS","NL","scherma01",12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYA","AL","schmicl01",3,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"DET","AL","schoojo01",44,44,44,44,0,0,0,44,0,0,0,0,0,0,0,0,0,"2B"
2020,"DET","AL","schrejo01",15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SLN","NL","schroma01",11,4,11,7,1,0,0,5,2,0,0,0,0,0,1,5,0,"2B"
2020,"CHN","NL","schwaky01",59,56,59,48,0,0,0,0,0,0,48,0,0,48,9,3,0,"LF"
2020,"BAL","AL","scottta01",25,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","scruban01",20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAN","NL","seageco01",52,52,52,43,0,0,0,0,0,43,0,0,0,0,9,0,0,"SS"
2020,"SEA","AL","seageky01",60,59,60,53,0,0,0,0,53,0,0,0,0,0,6,1,0,"3B"
2020,"PHI","NL","segurje01",54,54,54,53,0,0,0,32,24,4,0,0,0,0,1,0,0,"2B"
2020,"SFN","NL","selmasa01",24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"OAK","AL","semiema01",53,53,53,53,0,0,0,0,0,53,0,0,0,0,0,0,0,"SS"
2020,"COL","NL","senzaan01",12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"CIN","NL","senzeni01",23,20,23,23,0,0,0,0,0,0,0,23,0,23,0,1,0,"CF"
2020,"BAL","AL","severpe01",48,42,48,35,0,35,0,0,0,0,0,0,0,0,10,6,0,"C"
2020,"NYN","NL","sewalpa01",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","shafeju01",5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","sharpst01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SEA","AL","shawbr01",6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TOR","AL","shawtr01",50,42,50,46,0,0,14,0,37,0,0,0,0,0,2,6,0,"3B"
2020,"SEA","AL","sheffju01",10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TBA","AL","sherrry01",10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TOR","AL","shoemma01",6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","shrevch01",17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","sierrma01",19,13,19,17,0,0,0,0,0,0,5,11,4,17,1,0,2,"CF"
2020,"LAA","AL","simmoan01",30,30,30,30,0,0,0,0,0,30,0,0,0,0,0,0,0,"SS"
2020,"CIN","NL","simslu01",20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","singebr01",12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BAL","AL","siscoch01",36,30,36,26,0,26,0,0,0,0,0,0,0,0,9,5,0,"C"
2020,"DET","AL","skubata01",8,7,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"SFN","NL","slateau01",31,23,31,12,0,0,0,0,0,0,3,0,9,12,14,4,3,"DH"
2020,"TBA","AL","slegeaa01",11,1,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIN","AL","smeltde01",7,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"OAK","AL","smithbu03",6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ARI","NL","smithca03",4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","smithca03",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYN","NL","smithdo02",50,48,50,44,0,0,25,0,0,0,23,0,0,23,5,2,0,"1B"
2020,"NYN","NL","smithdr01",8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"BAL","AL","smithdw02",21,17,21,16,0,0,0,0,0,0,16,0,0,16,5,2,1,"LF"
2020,"MIA","NL","smithjo07",16,1,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","smithjo08",2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TBA","AL","smithke04",17,9,17,16,0,16,0,0,0,0,0,0,0,0,1,2,0,"C"
2020,"SEA","AL","smithma05",14,13,14,14,0,0,0,0,0,0,0,3,12,14,0,0,0,"RF"
2020,"ARI","NL","smithpa04",12,11,12,10,0,0,5,0,0,0,3,0,2,5,2,0,0,"1B"
2020,"ARI","NL","smithri01",6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","smithwi04",18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAN","NL","smithwi05",37,34,37,34,0,34,0,0,0,0,0,0,0,0,3,1,0,"C"
2020,"MIL","NL","smoakju01",33,29,33,31,0,0,31,0,0,0,0,0,0,0,2,4,0,"1B"
2020,"SFN","NL","smoakju01",3,2,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"DH"
2020,"SFN","NL","smylydr01",7,5,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","sneedcy01",18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"TBA","AL","snellbl01",11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","sobotch01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIL","NL","sogarer01",43,29,43,39,0,0,0,9,30,7,2,0,0,2,2,10,1,"3B"
2020,"TEX","AL","solakni01",58,57,58,52,0,0,1,17,0,0,29,13,0,36,5,1,0,"LF"
2020,"SFN","NL","solando01",54,46,54,52,0,0,0,45,5,2,0,0,0,0,0,5,0,"2B"
2020,"KCA","AL","solerjo01",43,42,43,8,0,0,0,0,0,0,0,0,8,8,35,1,0,"DH"
2020,"OAK","AL","soriajo01",22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"ATL","NL","sorokmi01",3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAA","AL","sotoel01",3,2,3,3,0,0,0,1,0,2,0,0,0,0,0,0,1,"SS"
2020,"DET","AL","sotogr01",27,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"WAS","NL","sotoju01",47,47,47,42,0,0,0,0,0,0,36,0,6,42,5,0,0,"LF"
2020,"CHN","NL","souzast01",11,7,11,9,0,0,0,0,0,0,3,0,6,9,1,3,0,"RF"
2020,"KCA","AL","sparkgl01",4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"KCA","AL","speiega01",8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"HOU","AL","springe01",51,49,51,47,0,0,0,0,0,0,0,42,9,47,4,1,1,"CF"
2020,"BOS","AL","sprinje01",16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"PIT","NL","stallja01",42,40,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,"C"
2020,"SDN","NL","stammcr01",24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"MIA","NL","stanery01",9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"NYA","AL","stantmi03",23,23,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,"DH"
2020,"KCA","AL","starlbu01",35,16,35,31,0,0,0,0,0,0,1,29,1,31,2,3,5,"CF"
2020,"MIN","AL","stashco01",11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,"P"
2020,"LAA","AL","stassma01",31,26,31,31,0,31,0,0,0,0,0,0,0,0,0,3,0,"C"
2020,"KCA","AL","staumjo01",26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,"P"
