year.key,league.key,team.key,franchise.key,team.key.bbref,team.key.lahman45,team.key.retro,name
2004,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2004,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2004,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2004,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2004,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2004,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2004,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2004,NL,COL,COL,COL,COL,COL,Colorado Rockies
2004,AL,DET,DET,DET,DET,DET,Detroit Tigers
2004,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2004,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2004,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2004,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2004,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2004,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2004,NL,MON,WSN,MON,MON,MON,Montreal Expos
2004,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2004,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2004,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2004,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2004,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2004,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2004,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2004,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2004,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2004,AL,TBA,TBD,TBD,TBA,TBA,Tampa Bay Devil Rays
2004,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2004,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2005,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2005,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2005,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2005,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2005,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2005,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2005,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2005,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2005,NL,COL,COL,COL,COL,COL,Colorado Rockies
2005,AL,DET,DET,DET,DET,DET,Detroit Tigers
2005,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2005,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2005,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2005,AL,LAA,ANA,LAA,ANA,ANA,Los Angeles Angels of Anaheim
2005,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2005,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2005,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2005,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2005,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2005,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2005,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2005,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2005,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2005,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2005,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2005,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2005,AL,TBA,TBD,TBD,TBA,TBA,Tampa Bay Devil Rays
2005,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2005,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2005,NL,WAS,WSN,WSN,MON,WAS,Washington Nationals
2006,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2006,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2006,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2006,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2006,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2006,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2006,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2006,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2006,NL,COL,COL,COL,COL,COL,Colorado Rockies
2006,AL,DET,DET,DET,DET,DET,Detroit Tigers
2006,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2006,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2006,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2006,AL,LAA,ANA,LAA,ANA,ANA,Los Angeles Angels of Anaheim
2006,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2006,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2006,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2006,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2006,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2006,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2006,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2006,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2006,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2006,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2006,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2006,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2006,AL,TBA,TBD,TBD,TBA,TBA,Tampa Bay Devil Rays
2006,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2006,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2006,NL,WAS,WSN,WSN,MON,WAS,Washington Nationals
2007,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2007,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2007,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2007,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2007,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2007,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2007,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2007,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2007,NL,COL,COL,COL,COL,COL,Colorado Rockies
2007,AL,DET,DET,DET,DET,DET,Detroit Tigers
2007,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2007,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2007,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2007,AL,LAA,ANA,LAA,ANA,ANA,Los Angeles Angels of Anaheim
2007,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2007,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2007,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2007,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2007,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2007,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2007,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2007,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2007,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2007,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2007,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2007,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2007,AL,TBA,TBD,TBD,TBA,TBA,Tampa Bay Devil Rays
2007,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2007,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2007,NL,WAS,WSN,WSN,MON,WAS,Washington Nationals
2008,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2008,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2008,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2008,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2008,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2008,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2008,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2008,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2008,NL,COL,COL,COL,COL,COL,Colorado Rockies
2008,AL,DET,DET,DET,DET,DET,Detroit Tigers
2008,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2008,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2008,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2008,AL,LAA,ANA,LAA,ANA,ANA,Los Angeles Angels of Anaheim
2008,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2008,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2008,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2008,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2008,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2008,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2008,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2008,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2008,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2008,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2008,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2008,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2008,AL,TBA,TBD,TBR,TBA,TBA,Tampa Bay Rays
2008,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2008,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2008,NL,WAS,WSN,WSN,MON,WAS,Washington Nationals
2009,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2009,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2009,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2009,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2009,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2009,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2009,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2009,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2009,NL,COL,COL,COL,COL,COL,Colorado Rockies
2009,AL,DET,DET,DET,DET,DET,Detroit Tigers
2009,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2009,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2009,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2009,AL,LAA,ANA,LAA,ANA,ANA,Los Angeles Angels of Anaheim
2009,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2009,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2009,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2009,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2009,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2009,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2009,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2009,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2009,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2009,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2009,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2009,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2009,AL,TBA,TBD,TBR,TBA,TBA,Tampa Bay Rays
2009,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2009,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2009,NL,WAS,WSN,WSN,MON,WAS,Washington Nationals
2010,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2010,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2010,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2010,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2010,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2010,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2010,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2010,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2010,NL,COL,COL,COL,COL,COL,Colorado Rockies
2010,AL,DET,DET,DET,DET,DET,Detroit Tigers
2010,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2010,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2010,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2010,AL,LAA,ANA,LAA,ANA,ANA,Los Angeles Angels of Anaheim
2010,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2010,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2010,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2010,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2010,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2010,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2010,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2010,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2010,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2010,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2010,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2010,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2010,AL,TBA,TBD,TBR,TBA,TBA,Tampa Bay Rays
2010,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2010,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2010,NL,WAS,WSN,WSN,MON,WAS,Washington Nationals
2011,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2011,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2011,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2011,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2011,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2011,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2011,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2011,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2011,NL,COL,COL,COL,COL,COL,Colorado Rockies
2011,AL,DET,DET,DET,DET,DET,Detroit Tigers
2011,NL,FLO,FLA,FLA,FLO,FLO,Florida Marlins
2011,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2011,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2011,AL,LAA,ANA,LAA,ANA,ANA,Los Angeles Angels of Anaheim
2011,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2011,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2011,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2011,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2011,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2011,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2011,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2011,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2011,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2011,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2011,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2011,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2011,AL,TBA,TBD,TBR,TBA,TBA,Tampa Bay Rays
2011,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2011,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2011,NL,WAS,WSN,WSN,MON,WAS,Washington Nationals
2012,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2012,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2012,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2012,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2012,AL,CHA,CHW,CHW,CHA,CHA,Chicago White Sox
2012,NL,CHN,CHC,CHC,CHN,CHN,Chicago Cubs
2012,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2012,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2012,NL,COL,COL,COL,COL,COL,Colorado Rockies
2012,AL,DET,DET,DET,DET,DET,Detroit Tigers
2012,NL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2012,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2012,AL,LAA,ANA,LAA,ANA,ANA,Los Angeles Angels of Anaheim
2012,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2012,NL,MIA,FLA,MIA,FLO,MIA,Miami Marlins
2012,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2012,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2012,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2012,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2012,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2012,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2012,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2012,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2012,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2012,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2012,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2012,AL,TBA,TBD,TBR,TBA,TBA,Tampa Bay Rays
2012,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2012,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2012,NL,WAS,WSN,WSN,MON,WAS,Washington Nationals
2013,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2013,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2013,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2013,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2013,AL,CHA,CHW,CHC,CHN,CHN,Chicago Cubs
2013,NL,CHN,CHC,CHW,CHA,CHA,Chicago White Sox
2013,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2013,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2013,NL,COL,COL,COL,COL,COL,Colorado Rockies
2013,AL,DET,DET,DET,DET,DET,Detroit Tigers
2013,AL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2013,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2013,AL,LAA,ANA,LAA,ANA,ANA,Los Angeles Angels of Anaheim
2013,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2013,NL,MIA,FLA,MIA,FLO,MIA,Miami Marlins
2013,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2013,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2013,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2013,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2013,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2013,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2013,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2013,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2013,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2013,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2013,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2013,AL,TBA,TBD,TBR,TBA,TBA,Tampa Bay Rays
2013,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2013,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2013,NL,WAS,WSN,WSN,MON,WAS,Washington Nationals
2014,NL,ARI,ARI,ARI,ARI,ARI,Arizona Diamondbacks
2014,NL,ATL,ATL,ATL,ATL,ATL,Atlanta Braves
2014,AL,BAL,BAL,BAL,BAL,BAL,Baltimore Orioles
2014,AL,BOS,BOS,BOS,BOS,BOS,Boston Red Sox
2014,AL,CHA,CHW,CHC,CHN,CHN,Chicago Cubs
2014,NL,CHN,CHC,CHW,CHA,CHA,Chicago White Sox
2014,NL,CIN,CIN,CIN,CIN,CIN,Cincinnati Reds
2014,AL,CLE,CLE,CLE,CLE,CLE,Cleveland Indians
2014,NL,COL,COL,COL,COL,COL,Colorado Rockies
2014,AL,DET,DET,DET,DET,DET,Detroit Tigers
2014,AL,HOU,HOU,HOU,HOU,HOU,Houston Astros
2014,AL,KCA,KCR,KCR,KCA,KCA,Kansas City Royals
2014,AL,LAA,ANA,LAA,ANA,ANA,Los Angeles Angels of Anaheim
2014,NL,LAN,LAD,LAD,LAN,LAN,Los Angeles Dodgers
2014,NL,MIA,FLA,MIA,FLO,MIA,Miami Marlins
2014,NL,MIL,MIL,MIL,ML4,MIL,Milwaukee Brewers
2014,AL,MIN,MIN,MIN,MIN,MIN,Minnesota Twins
2014,AL,NYA,NYY,NYY,NYA,NYA,New York Yankees
2014,NL,NYN,NYM,NYM,NYN,NYN,New York Mets
2014,AL,OAK,OAK,OAK,OAK,OAK,Oakland Athletics
2014,NL,PHI,PHI,PHI,PHI,PHI,Philadelphia Phillies
2014,NL,PIT,PIT,PIT,PIT,PIT,Pittsburgh Pirates
2014,NL,SDN,SDP,SDP,SDN,SDN,San Diego Padres
2014,AL,SEA,SEA,SEA,SEA,SEA,Seattle Mariners
2014,NL,SFN,SFG,SFG,SFN,SFN,San Francisco Giants
2014,NL,SLN,STL,STL,SLN,SLN,St. Louis Cardinals
2014,AL,TBA,TBD,TBR,TBA,TBA,Tampa Bay Rays
2014,AL,TEX,TEX,TEX,TEX,TEX,Texas Rangers
2014,AL,TOR,TOR,TOR,TOR,TOR,Toronto Blue Jays
2014,NL,WAS,WSN,WSN,MON,WAS,Washington Nationals
